Ano ;Mês;ID;Grupo;Tipo;Valor;Base 2018.12;Deflacionado
2007;1;2007.1;0;simples;109,22;1,941935459;212,0981909
2007;1;2007.1;1;simples;2157132,50;1,941935459;4189012,092
2007;1;2007.1;2;simples;62049,22;1,941935459;120495,5805
2007;1;2007.1;3;simples;972688,08;1,941935459;1888897,473
2007;1;2007.1;4;simples;854000,67;1,941935459;1658414,183
2007;1;2007.1;5;simples;42383,41;1,941935459;82305,84677
2007;1;2007.1;6;simples;26040,44;1,941935459;50568,85381
2007;1;2007.1;7;simples;258851,01;1,941935459;502671,955
2007;1;2007.1;8;simples;559446,46;1,941935459;1086408,918
2007;1;2007.1;9;simples;341730,56;1,941935459;663618,692
2007;1;2007.1;10;simples;183341,92;1,941935459;356038,1756
2007;1;2007.1;11;simples;1835631,36;1,941935459;3564677,628
2007;1;2007.1;12;simples;645828,55;1,941935459;1254157,362
2007;1;2007.1;13;simples;27511,74;1,941935459;53426,02345
2007;1;2007.1;14;simples;137406,95;1,941935459;266835,4286
2007;1;2007.1;15;simples;69753,62;1,941935459;135457,0281
2007;1;2007.1;16;simples;10662,18;1,941935459;20705,26542
2007;1;2007.1;17;simples;38162,95;1,941935459;74109,98584
2007;1;2007.1;18;simples;674438,91;1,941935459;1309716,834
2007;1;2007.1;19;simples;141905,05;1,941935459;275570,4484
2007;1;2007.1;20;simples;52800,34;1,941935459;102534,8525
2007;1;2007.1;21;simples;128794,86;1,941935459;250111,3056
2007;1;2007.1;22;simples;85223,18;1,941935459;165497,9152
2007;1;2007.1;23;simples;280149,62;1,941935459;544032,481
2007;1;2007.1;24;simples;216883,47;1,941935459;421173,7009
2007;1;2007.1;25;simples;152582,88;1,941935459;296306,1052
2007;1;2007.1;26;simples;482568,51;1,941935459;937116,9011
2007;1;2007.1;27;simples;26438,52;1,941935459;51341,89948
2007;1;2007.1;28;simples;1980407,65;1,941935459;3845823,839
2007;1;2007.1;29;simples;445765,16;1,941935459;865647,1707
2007;1;2007.1;30;simples;562071,47;1,941935459;1091506,518
2007;1;2007.1;31;simples;2697356,63;1,941935459;5238092,486
2007;1;2007.1;32;simples;2098102,29;1,941935459;4074379,234
2007;1;2007.1;33;simples;80571,35;1,941935459;156464,3616
2007;1;2007.1;34;simples;80772,24;1,941935459;156854,477
2007;1;2007.1;35;simples;79782,47;1,941935459;154932,4075
2007;1;2007.1;36;simples;0,00;1,941935459;0
2007;1;2007.1;37;simples;3866341,20;1,941935459;7508185,074
2007;1;2007.1;38;simples;102670,57;1,941935459;199379,6205
2007;1;2007.1;39;simples;186605,90;1,941935459;362376,6141
2007;1;2007.1;40;simples;175201,97;1,941935459;340230,9181
2007;1;2007.1;41;simples;14174,92;1,941935459;27526,77978
2007;1;2007.1;42;simples;15785,31;1,941935459;30654,05323
2007;1;2007.1;43;simples;40347,74;1,941935459;78352,70701
2007;1;2007.1;44;simples;330,35;1,941935459;641,518379
2007;1;2007.1;45;simples;443,06;1,941935459;860,3939246
2007;1;2007.1;46;simples;10454,75;1,941935459;20302,44974
2007;1;2007.1;47;simples;0,00;1,941935459;0
2007;1;2007.1;99;simples;1628194,03;1,941935459;3161847,721
2007;2;2007.2;0;simples;81,93;1,933426076;158,4055984
2007;2;2007.2;1;simples;1239327,87;1,933426076;2396148,821
2007;2;2007.2;2;simples;68111,85;1,933426076;131689,2269
2007;2;2007.2;3;simples;901100,20;1,933426076;1742210,624
2007;2;2007.2;4;simples;933692,42;1,933426076;1805225,272
2007;2;2007.2;5;simples;24377,11;1,933426076;47131,34014
2007;2;2007.2;6;simples;21205,89;1,933426076;41000,02069
2007;2;2007.2;7;simples;236798,66;1,933426076;457832,704
2007;2;2007.2;8;simples;607934,94;1,933426076;1175397,266
2007;2;2007.2;9;simples;194555,16;1,933426076;376158,0196
2007;2;2007.2;10;simples;164015,60;1,933426076;317112,0379
2007;2;2007.2;11;simples;1209353,67;1,933426076;2338195,921
2007;2;2007.2;12;simples;613217,11;1,933426076;1185609,951
2007;2;2007.2;13;simples;18848,71;1,933426076;36442,58742
2007;2;2007.2;14;simples;120930,43;1,933426076;233810,0468
2007;2;2007.2;15;simples;43476,58;1,933426076;84058,75347
2007;2;2007.2;16;simples;7692,38;1,933426076;14872,64808
2007;2;2007.2;17;simples;30229,34;1,933426076;58446,19422
2007;2;2007.2;18;simples;564856,00;1,933426076;1092107,32
2007;2;2007.2;19;simples;122983,28;1,933426076;237779,0805
2007;2;2007.2;20;simples;22298,75;1,933426076;43112,98472
2007;2;2007.2;21;simples;62599,00;1,933426076;121030,5389
2007;2;2007.2;22;simples;60485,97;1,933426076;116945,1516
2007;2;2007.2;23;simples;240557,03;1,933426076;465099,2346
2007;2;2007.2;24;simples;183627,54;1,933426076;355030,2741
2007;2;2007.2;25;simples;129814,43;1,933426076;250986,604
2007;2;2007.2;26;simples;424862,43;1,933426076;821440,1009
2007;2;2007.2;27;simples;22991,40;1,933426076;44452,17229
2007;2;2007.2;28;simples;1563816,06;1,933426076;3023522,749
2007;2;2007.2;29;simples;344180,11;1,933426076;665446,7996
2007;2;2007.2;30;simples;486369,99;1,933426076;940360,4213
2007;2;2007.2;31;simples;2636005,61;1,933426076;5096521,983
2007;2;2007.2;32;simples;2066635,61;1,933426076;3995687,178
2007;2;2007.2;33;simples;25785,67;1,933426076;49854,68677
2007;2;2007.2;34;simples;583626,33;1,933426076;1128398,365
2007;2;2007.2;35;simples;75546,71;1,933426076;146063,9791
2007;2;2007.2;36;simples;0,00;1,933426076;0
2007;2;2007.2;37;simples;2485806,42;1,933426076;4806122,953
2007;2;2007.2;38;simples;82719,11;1,933426076;159931,2843
2007;2;2007.2;39;simples;137618,97;1,933426076;266076,1052
2007;2;2007.2;40;simples;167611,83;1,933426076;324065,0828
2007;2;2007.2;41;simples;8352,61;1,933426076;16149,15398
2007;2;2007.2;42;simples;10574,80;1,933426076;20445,59407
2007;2;2007.2;43;simples;40747,53;1,933426076;78782,33704
2007;2;2007.2;44;simples;0,00;1,933426076;0
2007;2;2007.2;45;simples;456,11;1,933426076;881,8549676
2007;2;2007.2;46;simples;10291,03;1,933426076;19896,94575
2007;2;2007.2;47;simples;58,75;1,933426076;113,588782
2007;2;2007.2;99;simples;627766,41;1,933426076;1213739,947
2007;3;2007.3;0;simples;80,61;1,92629953;155,2790051
2007;3;2007.3;1;simples;1335445,30;1,92629953;2572467,654
2007;3;2007.3;2;simples;55556,41;1,92629953;107018,2865
2007;3;2007.3;3;simples;860725,56;1,92629953;1658015,242
2007;3;2007.3;4;simples;839566,33;1,92629953;1617256,227
2007;3;2007.3;5;simples;24026,48;1,92629953;46282,19714
2007;3;2007.3;6;simples;25108,25;1,92629953;48366,01018
2007;3;2007.3;7;simples;258094,09;1,92629953;497166,5243
2007;3;2007.3;8;simples;678303,51;1,92629953;1306615,733
2007;3;2007.3;9;simples;428047,13;1,92629953;824546,9854
2007;3;2007.3;10;simples;147444,90;1,92629953;284023,0416
2007;3;2007.3;11;simples;1267110,78;1,92629953;2440834,9
2007;3;2007.3;12;simples;383314,65;1,92629953;738378,8302
2007;3;2007.3;13;simples;21718,81;1,92629953;41836,9335
2007;3;2007.3;14;simples;130592,84;1,92629953;251560,9263
2007;3;2007.3;15;simples;38243,38;1,92629953;73668,20493
2007;3;2007.3;16;simples;7059,23;1,92629953;13598,19143
2007;3;2007.3;17;simples;36604,76;1,92629953;70511,73199
2007;3;2007.3;18;simples;657213,97;1,92629953;1265990,962
2007;3;2007.3;19;simples;111960,11;1,92629953;215668,7073
2007;3;2007.3;20;simples;25524,97;1,92629953;49168,73772
2007;3;2007.3;21;simples;141262,56;1,92629953;272114,003
2007;3;2007.3;22;simples;62642,93;1,92629953;120669,0466
2007;3;2007.3;23;simples;284121,93;1,92629953;547303,9403
2007;3;2007.3;24;simples;230637,59;1,92629953;444277,0813
2007;3;2007.3;25;simples;112182,72;1,92629953;216097,5208
2007;3;2007.3;26;simples;362993,81;1,92629953;699234,8057
2007;3;2007.3;27;simples;27981,34;1,92629953;53900,4421
2007;3;2007.3;28;simples;1608416,78;1,92629953;3098292,488
2007;3;2007.3;29;simples;293678,93;1,92629953;565713,5849
2007;3;2007.3;30;simples;554366,72;1,92629953;1067876,352
2007;3;2007.3;31;simples;2478952,47;1,92629953;4775204,978
2007;3;2007.3;32;simples;1840227,70;1,92629953;3544829,754
2007;3;2007.3;33;simples;90089,70;1,92629953;173539,7468
2007;3;2007.3;34;simples;950034,57;1,92629953;1830051,146
2007;3;2007.3;35;simples;63145,25;1,92629953;121636,6654
2007;3;2007.3;36;simples;0,00;1,92629953;0
2007;3;2007.3;37;simples;2842670,07;1,92629953;5475834,02
2007;3;2007.3;38;simples;65956,15;1,92629953;127051,3008
2007;3;2007.3;39;simples;117831,62;1,92629953;226978,9942
2007;3;2007.3;40;simples;158392,69;1,92629953;305111,7643
2007;3;2007.3;41;simples;7335,30;1,92629953;14129,98494
2007;3;2007.3;42;simples;13934,94;1,92629953;26842,86838
2007;3;2007.3;43;simples;43061,62;1,92629953;82949,57838
2007;3;2007.3;44;simples;167,52;1,92629953;322,6936973
2007;3;2007.3;45;simples;456,11;1,92629953;878,6044787
2007;3;2007.3;46;simples;12904,37;1,92629953;24857,68187
2007;3;2007.3;47;simples;0,00;1,92629953;0
2007;3;2007.3;99;simples;562215,60;1,92629953;1082995,646
2007;4;2007.4;0;simples;71,56;1,921495574;137,5022232
2007;4;2007.4;1;simples;1471826,00;1,921495574;2828107,144
2007;4;2007.4;2;simples;72155,18;1,921495574;138645,859
2007;4;2007.4;3;simples;911151,73;1,921495574;1750774,016
2007;4;2007.4;4;simples;443624,34;1,921495574;852422,2056
2007;4;2007.4;5;simples;26572,43;1,921495574;51058,80662
2007;4;2007.4;6;simples;23073,57;1,921495574;44335,76262
2007;4;2007.4;7;simples;249170,39;1,921495574;478779,8014
2007;4;2007.4;8;simples;705885,72;1,921495574;1356356,286
2007;4;2007.4;9;simples;591085,46;1,921495574;1135768,095
2007;4;2007.4;10;simples;163266,02;1,921495574;313714,9347
2007;4;2007.4;11;simples;1120872,76;1,921495574;2153752,047
2007;4;2007.4;12;simples;377423,80;1,921495574;725218,1611
2007;4;2007.4;13;simples;22205,51;1,921495574;42667,78917
2007;4;2007.4;14;simples;126738,87;1,921495574;243528,1777
2007;4;2007.4;15;simples;64455,76;1,921495574;123851,4575
2007;4;2007.4;16;simples;8822,80;1,921495574;16952,97115
2007;4;2007.4;17;simples;46473,98;1,921495574;89299,54686
2007;4;2007.4;18;simples;905350,97;1,921495574;1739627,881
2007;4;2007.4;19;simples;135402,66;1,921495574;260175,6118
2007;4;2007.4;20;simples;38012,20;1,921495574;73040,27404
2007;4;2007.4;21;simples;107723,43;1,921495574;206990,0939
2007;4;2007.4;22;simples;70337,28;1,921495574;135152,7722
2007;4;2007.4;23;simples;266030,46;1,921495574;511176,3513
2007;4;2007.4;24;simples;229164,40;1,921495574;440338,3802
2007;4;2007.4;25;simples;118857,79;1,921495574;228384,7174
2007;4;2007.4;26;simples;412005,38;1,921495574;791666,514
2007;4;2007.4;27;simples;29058,82;1,921495574;55836,394
2007;4;2007.4;28;simples;1669345,41;1,921495574;3207639,816
2007;4;2007.4;29;simples;336539,64;1,921495574;646659,4286
2007;4;2007.4;30;simples;391438,62;1,921495574;752147,5756
2007;4;2007.4;31;simples;2725336,70;1,921495574;5236722,405
2007;4;2007.4;32;simples;2062188,10;1,921495574;3962485,306
2007;4;2007.4;33;simples;260280,92;1,921495574;500128,6357
2007;4;2007.4;34;simples;1108448,17;1,921495574;2129878,252
2007;4;2007.4;35;simples;56470,14;1,921495574;108507,124
2007;4;2007.4;36;simples;0,00;1,921495574;0
2007;4;2007.4;37;simples;3095216,11;1,921495574;5947444,055
2007;4;2007.4;38;simples;60262,08;1,921495574;115793,32
2007;4;2007.4;39;simples;116691,46;1,921495574;224222,1239
2007;4;2007.4;40;simples;166344,10;1,921495574;319629,4518
2007;4;2007.4;41;simples;9261,61;1,921495574;17796,14262
2007;4;2007.4;42;simples;11110,19;1,921495574;21348,18091
2007;4;2007.4;43;simples;42707,70;1,921495574;82062,65651
2007;4;2007.4;44;simples;165,22;1,921495574;317,4694987
2007;4;2007.4;45;simples;456,11;1,921495574;876,4133461
2007;4;2007.4;46;simples;127611,25;1,921495574;245204,452
2007;4;2007.4;47;simples;0,00;1,921495574;0
2007;4;2007.4;99;simples;708960,37;1,921495574;1362264,213
2007;5;2007.5;0;simples;85,66;1,91613228;164,1358911
2007;5;2007.5;1;simples;1294135,66;1,91613228;2479735,113
2007;5;2007.5;2;simples;60472,63;1,91613228;115873,5584
2007;5;2007.5;3;simples;1053609,94;1,91613228;2018856,017
2007;5;2007.5;4;simples;427423,34;1,91613228;818999,659
2007;5;2007.5;5;simples;27860,00;1,91613228;53383,44532
2007;5;2007.5;6;simples;27296,63;1,91613228;52303,95388
2007;5;2007.5;7;simples;256172,68;1,91613228;490860,7414
2007;5;2007.5;8;simples;676183,43;1,91613228;1295656,897
2007;5;2007.5;9;simples;231166,22;1,91613228;442945,0562
2007;5;2007.5;10;simples;149854,91;1,91613228;287141,8304
2007;5;2007.5;11;simples;1441974,90;1,91613228;2763014,653
2007;5;2007.5;12;simples;387158,41;1,91613228;741846,7269
2007;5;2007.5;13;simples;26232,43;1,91613228;50264,8059
2007;5;2007.5;14;simples;137815,06;1,91613228;264071,8851
2007;5;2007.5;15;simples;58238,28;1,91613228;111592,2482
2007;5;2007.5;16;simples;10234,38;1,91613228;19610,42588
2007;5;2007.5;17;simples;47195,83;1,91613228;90433,45334
2007;5;2007.5;18;simples;870093,78;1,91613228;1667214,778
2007;5;2007.5;19;simples;127724,40;1,91613228;244736,8458
2007;5;2007.5;20;simples;34170,33;1,91613228;65474,87233
2007;5;2007.5;21;simples;136865,21;1,91613228;262251,8469
2007;5;2007.5;22;simples;91822,18;1,91613228;175943,4431
2007;5;2007.5;23;simples;295402,97;1,91613228;566031,1664
2007;5;2007.5;24;simples;240752,28;1,91613228;461313,2152
2007;5;2007.5;25;simples;134553,62;1,91613228;257822,5347
2007;5;2007.5;26;simples;433218,51;1,91613228;830103,9713
2007;5;2007.5;27;simples;31735,03;1,91613228;60808,51539
2007;5;2007.5;28;simples;1716766,82;1,91613228;3289552,321
2007;5;2007.5;29;simples;333324,74;1,91613228;638694,294
2007;5;2007.5;30;simples;522343,74;1,91613228;1000879,701
2007;5;2007.5;31;simples;2723259,34;1,91613228;5218125,128
2007;5;2007.5;32;simples;2166721,46;1,91613228;4151724,931
2007;5;2007.5;33;simples;67520,14;1,91613228;129377,5198
2007;5;2007.5;34;simples;1072586,35;1,91613228;2055217,328
2007;5;2007.5;35;simples;55747,50;1,91613228;106819,5843
2007;5;2007.5;36;simples;0,00;1,91613228;0
2007;5;2007.5;37;simples;3027260,64;1,91613228;5800631,832
2007;5;2007.5;38;simples;68308,92;1,91613228;130888,9266
2007;5;2007.5;39;simples;141329,05;1,91613228;270805,1548
2007;5;2007.5;40;simples;183329,67;1,91613228;351283,8986
2007;5;2007.5;41;simples;11876,33;1,91613228;22756,61928
2007;5;2007.5;42;simples;10750,56;1,91613228;20599,49504
2007;5;2007.5;43;simples;62146,60;1,91613228;119081,1063
2007;5;2007.5;44;simples;328,14;1,91613228;628,7596463
2007;5;2007.5;45;simples;912,22;1,91613228;1747,934188
2007;5;2007.5;46;simples;10998,46;1,91613228;21074,50424
2007;5;2007.5;47;simples;0,00;1,91613228;0
2007;5;2007.5;99;simples;565322,94;1,91613228;1083233,534
2007;6;2007.6;0;simples;95,81;1,910784527;183,0722655
2007;6;2007.6;1;simples;1854955,23;1,910784527;3544419,751
2007;6;2007.6;2;simples;74896,25;1,910784527;143110,5956
2007;6;2007.6;3;simples;826319,00;1,910784527;1578917,559
2007;6;2007.6;4;simples;440540,56;1,910784527;841778,0855
2007;6;2007.6;5;simples;33278,98;1,910784527;63588,96005
2007;6;2007.6;6;simples;24082,75;1,910784527;46016,94606
2007;6;2007.6;7;simples;275991,81;1,910784527;527360,8801
2007;6;2007.6;8;simples;667115,55;1,910784527;1274714,07
2007;6;2007.6;9;simples;350884,91;1,910784527;670465,4567
2007;6;2007.6;10;simples;180968,58;1,910784527;345791,9625
2007;6;2007.6;11;simples;1609055,04;1,910784527;3074557,473
2007;6;2007.6;12;simples;615265,15;1,910784527;1175639,128
2007;6;2007.6;13;simples;17168,87;1,910784527;32806,01114
2007;6;2007.6;14;simples;128483,43;1,910784527;245504,15
2007;6;2007.6;15;simples;52250,80;1,910784527;99840,02015
2007;6;2007.6;16;simples;7157,02;1,910784527;13675,52307
2007;6;2007.6;17;simples;37669,86;1,910784527;71978,98561
2007;6;2007.6;18;simples;864706,55;1,910784527;1652267,896
2007;6;2007.6;19;simples;133368,02;1,910784527;254837,549
2007;6;2007.6;20;simples;39432,29;1,910784527;75346,60959
2007;6;2007.6;21;simples;146311,30;1,910784527;279569,3681
2007;6;2007.6;22;simples;115912,56;1,910784527;221483,9261
2007;6;2007.6;23;simples;288914,32;1,910784527;552053,0122
2007;6;2007.6;24;simples;227204,72;1,910784527;434139,2634
2007;6;2007.6;25;simples;129033,40;1,910784527;246555,0242
2007;6;2007.6;26;simples;435064,99;1,910784527;831315,451
2007;6;2007.6;27;simples;29047,04;1,910784527;55502,63458
2007;6;2007.6;28;simples;1826091,60;1,910784527;3489267,574
2007;6;2007.6;29;simples;344097,22;1,910784527;657495,6437
2007;6;2007.6;30;simples;573030,80;1,910784527;1094938,386
2007;6;2007.6;31;simples;3057732,50;1,910784527;5842667,948
2007;6;2007.6;32;simples;2289646,47;1,910784527;4375021,047
2007;6;2007.6;33;simples;105687,67;1,910784527;201946,3645
2007;6;2007.6;34;simples;1194879,03;1,910784527;2283156,362
2007;6;2007.6;35;simples;64329,28;1,910784527;122919,3928
2007;6;2007.6;36;simples;0,00;1,910784527;0
2007;6;2007.6;37;simples;3193153,08;1,910784527;6101427,497
2007;6;2007.6;38;simples;60794,04;1,910784527;116164,311
2007;6;2007.6;39;simples;150919,02;1,910784527;288373,7282
2007;6;2007.6;40;simples;226440,42;1,910784527;432678,8508
2007;6;2007.6;41;simples;13235,22;1,910784527;25289,65358
2007;6;2007.6;42;simples;13603,29;1,910784527;25992,95604
2007;6;2007.6;43;simples;84953,28;1,910784527;162327,4129
2007;6;2007.6;44;simples;4,60;1,910784527;8,789608823
2007;6;2007.6;45;simples;456,11;1,910784527;871,5279305
2007;6;2007.6;46;simples;18279,81;1,910784527;34928,7781
2007;6;2007.6;47;simples;46,20;1,910784527;88,27824514
2007;6;2007.6;99;simples;581069,81;1,910784527;1110299,202
2007;7;2007.7;0;simples;2472,35;1,906207139;4712,81122
2007;7;2007.7;1;simples;1648119,42;1,906207139;3141657,004
2007;7;2007.7;2;simples;75278,77;1,906207139;143496,9288
2007;7;2007.7;3;simples;979010,20;1,906207139;1866196,232
2007;7;2007.7;4;simples;458784,71;1,906207139;874538,6894
2007;7;2007.7;5;simples;28390,70;1,906207139;54118,55502
2007;7;2007.7;6;simples;26781,76;1,906207139;51051,5821
2007;7;2007.7;7;simples;276939,23;1,906207139;527903,5372
2007;7;2007.7;8;simples;683056,51;1,906207139;1302047,196
2007;7;2007.7;9;simples;427313,27;1,906207139;814547,6058
2007;7;2007.7;10;simples;167136,96;1,906207139;318597,6663
2007;7;2007.7;11;simples;1956970,67;1,906207139;3730391,462
2007;7;2007.7;12;simples;349364,04;1,906207139;665960,2271
2007;7;2007.7;13;simples;24542,95;1,906207139;46783,9465
2007;7;2007.7;14;simples;128107,08;1,906207139;244198,6304
2007;7;2007.7;15;simples;72455,88;1,906207139;138115,9157
2007;7;2007.7;16;simples;11209,09;1,906207139;21366,84738
2007;7;2007.7;17;simples;37014,67;1,906207139;70557,6282
2007;7;2007.7;18;simples;878558,77;1,906207139;1674714,999
2007;7;2007.7;19;simples;138846,21;1,906207139;264669,6367
2007;7;2007.7;20;simples;42384,76;1,906207139;80794,13209
2007;7;2007.7;21;simples;126590,61;1,906207139;241307,9245
2007;7;2007.7;22;simples;81610,51;1,906207139;155566,5368
2007;7;2007.7;23;simples;306941,79;1,906207139;585094,6313
2007;7;2007.7;24;simples;246509,06;1,906207139;469897,33
2007;7;2007.7;25;simples;149923,89;1,906207139;285785,9894
2007;7;2007.7;26;simples;423571,96;1,906207139;807415,894
2007;7;2007.7;27;simples;31134,43;1,906207139;59348,67273
2007;7;2007.7;28;simples;1801663,34;1,906207139;3434343,52
2007;7;2007.7;29;simples;309395,48;1,906207139;589771,8727
2007;7;2007.7;30;simples;562672,52;1,906207139;1072570,374
2007;7;2007.7;31;simples;2707123,34;1,906207139;5160337,836
2007;7;2007.7;32;simples;2202264,32;1,906207139;4197971,968
2007;7;2007.7;33;simples;80017,09;1,906207139;152529,1482
2007;7;2007.7;34;simples;1123251,68;1,906207139;2141150,371
2007;7;2007.7;35;simples;61425,08;1,906207139;117088,926
2007;7;2007.7;36;simples;0,00;1,906207139;0
2007;7;2007.7;37;simples;3022584,14;1,906207139;5761671,465
2007;7;2007.7;38;simples;93188,21;1,906207139;177636,0312
2007;7;2007.7;39;simples;164936,21;1,906207139;314402,581
2007;7;2007.7;40;simples;179140,79;1,906207139;341479,4528
2007;7;2007.7;41;simples;13058,90;1,906207139;24892,96841
2007;7;2007.7;42;simples;14196,89;1,906207139;27062,21307
2007;7;2007.7;43;simples;41579,96;1,906207139;79260,01658
2007;7;2007.7;44;simples;335,04;1,906207139;638,6556398
2007;7;2007.7;45;simples;0,00;1,906207139;0
2007;7;2007.7;46;simples;33990,25;1,906207139;64792,4572
2007;7;2007.7;47;simples;0,00;1,906207139;0
2007;7;2007.7;99;simples;443017,58;1,906207139;844483,2736
2007;8;2007.8;0;simples;87,35;1,897287204;165,7280372
2007;8;2007.8;1;simples;1443489,33;1,897287204;2738713,835
2007;8;2007.8;2;simples;86815,13;1,897287204;164713,2352
2007;8;2007.8;3;simples;1145489,18;1,897287204;2173321,963
2007;8;2007.8;4;simples;430696,15;1,897287204;817154,2941
2007;8;2007.8;5;simples;35315,24;1,897287204;67003,15295
2007;8;2007.8;6;simples;27946,56;1,897287204;53022,65068
2007;8;2007.8;7;simples;285178,02;1,897287204;541064,6081
2007;8;2007.8;8;simples;855354,38;1,897287204;1622852,92
2007;8;2007.8;9;simples;308075,10;1,897287204;584506,945
2007;8;2007.8;10;simples;266391,02;1,897287204;505420,2734
2007;8;2007.8;11;simples;1688283,91;1,897287204;3203159,459
2007;8;2007.8;12;simples;391124,43;1,897287204;742075,3761
2007;8;2007.8;13;simples;19018,14;1,897287204;36082,87366
2007;8;2007.8;14;simples;162309,58;1,897287204;307947,8892
2007;8;2007.8;15;simples;58367,24;1,897287204;110739,4176
2007;8;2007.8;16;simples;13692,91;1,897287204;25979,38293
2007;8;2007.8;17;simples;35941,40;1,897287204;68191,15831
2007;8;2007.8;18;simples;938812,34;1,897287204;1781196,639
2007;8;2007.8;19;simples;226694,17;1,897287204;430103,9479
2007;8;2007.8;20;simples;30967,44;1,897287204;58754,12765
2007;8;2007.8;21;simples;175610,26;1,897287204;333183,0991
2007;8;2007.8;22;simples;90615,59;1,897287204;171923,7994
2007;8;2007.8;23;simples;317813,39;1,897287204;602983,278
2007;8;2007.8;24;simples;234692,13;1,897287204;445278,3751
2007;8;2007.8;25;simples;129909,87;1,897287204;246476,334
2007;8;2007.8;26;simples;542524,19;1,897287204;1029324,203
2007;8;2007.8;27;simples;35914,99;1,897287204;68141,05095
2007;8;2007.8;28;simples;1876908,25;1,897287204;3561034,005
2007;8;2007.8;29;simples;437095,98;1,897287204;829296,6097
2007;8;2007.8;30;simples;560255,93;1,897287204;1062966,407
2007;8;2007.8;31;simples;2899812,31;1,897287204;5501776,789
2007;8;2007.8;32;simples;2247184,59;1,897287204;4263554,567
2007;8;2007.8;33;simples;84453,91;1,897287204;160233,3228
2007;8;2007.8;34;simples;1312459,57;1,897287204;2490112,748
2007;8;2007.8;35;simples;70697,07;1,897287204;134132,6463
2007;8;2007.8;36;simples;0,00;1,897287204;0
2007;8;2007.8;37;simples;2949208,03;1,897287204;5595494,657
2007;8;2007.8;38;simples;75312,93;1,897287204;142890,2584
2007;8;2007.8;39;simples;186547,60;1,897287204;353934,3744
2007;8;2007.8;40;simples;182971,61;1,897287204;347149,6943
2007;8;2007.8;41;simples;16295,26;1,897287204;30916,78828
2007;8;2007.8;42;simples;12397,45;1,897287204;23521,52324
2007;8;2007.8;43;simples;41521,97;1,897287204;78779,10236
2007;8;2007.8;44;simples;167,52;1,897287204;317,8335524
2007;8;2007.8;45;simples;320,03;1,897287204;607,1888238
2007;8;2007.8;46;simples;25798,17;1,897287204;48946,53782
2007;8;2007.8;47;simples;0,00;1,897287204;0
2007;8;2007.8;99;simples;493638,43;1,897287204;936573,8765
2007;9;2007.9;0;simples;91,37;1,893877566;173,0435932
2007;9;2007.9;1;simples;1908994,90;1,893877566;3615402,615
2007;9;2007.9;2;simples;70200,14;1,893877566;132950,4703
2007;9;2007.9;3;simples;2246604,13;1,893877566;4254793,162
2007;9;2007.9;4;simples;449096,09;1,893877566;850533,0099
2007;9;2007.9;5;simples;31860,25;1,893877566;60339,41273
2007;9;2007.9;6;simples;23455,96;1,893877566;44422,71644
2007;9;2007.9;7;simples;228470,85;1,893877566;432695,8173
2007;9;2007.9;8;simples;789307,39;1,893877566;1494851,559
2007;9;2007.9;9;simples;452470,94;1,893877566;856924,5626
2007;9;2007.9;10;simples;218699,30;1,893877566;414189,698
2007;9;2007.9;11;simples;2272613,97;1,893877566;4304052,614
2007;9;2007.9;12;simples;419596,53;1,893877566;794664,455
2007;9;2007.9;13;simples;22268,42;1,893877566;42173,66107
2007;9;2007.9;14;simples;152621,50;1,893877566;289046,435
2007;9;2007.9;15;simples;62975,57;1,893877566;119268,0192
2007;9;2007.9;16;simples;29124,13;1,893877566;55157,53644
2007;9;2007.9;17;simples;54658,50;1,893877566;103516,507
2007;9;2007.9;18;simples;870891,69;1,893877566;1649362,234
2007;9;2007.9;19;simples;189382,06;1,893877566;358666,4349
2007;9;2007.9;20;simples;29580,85;1,893877566;56022,5082
2007;9;2007.9;21;simples;121000,73;1,893877566;229160,568
2007;9;2007.9;22;simples;119782,44;1,893877566;226853,2759
2007;9;2007.9;23;simples;296127,75;1,893877566;560829,7024
2007;9;2007.9;24;simples;201457,30;1,893877566;381535,461
2007;9;2007.9;25;simples;135954,37;1,893877566;257480,9314
2007;9;2007.9;26;simples;484724,13;1,893877566;918008,1556
2007;9;2007.9;27;simples;23975,09;1,893877566;45405,8851
2007;9;2007.9;28;simples;1633630,92;1,893877566;3093896,951
2007;9;2007.9;29;simples;305094,94;1,893877566;577812,4624
2007;9;2007.9;30;simples;574256,42;1,893877566;1087571,351
2007;9;2007.9;31;simples;2803242,57;1,893877566;5308998,216
2007;9;2007.9;32;simples;2324539,29;1,893877566;4402392,813
2007;9;2007.9;33;simples;144507,86;1,893877566;273680,1942
2007;9;2007.9;34;simples;1183782,96;1,893877566;2241939,991
2007;9;2007.9;35;simples;60379,37;1,893877566;114351,1343
2007;9;2007.9;36;simples;0,00;1,893877566;0
2007;9;2007.9;37;simples;3192608,76;1,893877566;6046410,108
2007;9;2007.9;38;simples;72758,70;1,893877566;137796,0697
2007;9;2007.9;39;simples;217187,52;1,893877566;411326,5718
2007;9;2007.9;40;simples;210197,98;1,893877566;398089,2388
2007;9;2007.9;41;simples;28070,89;1,893877566;53162,82883
2007;9;2007.9;42;simples;11778,20;1,893877566;22306,46875
2007;9;2007.9;43;simples;47350,42;1,893877566;89675,89819
2007;9;2007.9;44;simples;167,52;1,893877566;317,2623699
2007;9;2007.9;45;simples;305,90;1,893877566;579,3371475
